PLAYERNUMBER,KEEPING,TACKLING,PASSING,SHOOTING,PACE,HEADING,STAMINA,SETPIECES,BALLCONTROL
  722, 12, 61, 41, 28, 70, 51, 55, 45, 46
  700, 12, 28, 45, 55, 90, 42, 80, 45, 53
  516, 59, 29, 31, 16, 70, 32, 63, 41, 32
 1024, 12, 40, 31, 25, 77, 43, 78, 36, 37
  848, 14, 35, 53, 37, 82, 40, 82, 44, 52
  333, 13, 46, 67, 49, 86, 53, 90, 52, 62
  849, 13, 44, 38, 24, 76, 46, 73, 41, 40
  850, 11, 37, 59, 38, 72, 40, 64, 43, 54
  953, 13, 34, 50, 32, 81, 38, 78, 45, 54
  998, 12, 43, 49, 28, 78, 36, 75, 42, 51
  927, 11, 26, 34, 49, 81, 44, 79, 44, 42
  106, 15, 36, 75, 82, 97, 58, 88, 60, 70
  631, 12, 58, 41, 25, 68, 53, 64, 44, 43
 1053, 12, 24, 40, 46, 87, 38, 86, 44, 47
  248, 70, 31, 31, 17, 70, 31, 68, 42, 30
  723, 12, 40, 62, 43, 77, 44, 72, 50, 56
  517, 13, 31, 49, 70, 79, 60, 70, 55, 59
  222, 18, 33, 51, 79, 82, 60, 72, 65, 60
  445, 56, 27, 29, 15, 65, 26, 57, 32, 28
  999, 11, 46, 33, 25, 75, 50, 70, 34, 30
 1182, 14, 30, 59, 70, 76, 54, 64, 59, 62
   35, 19, 34, 66, 77, 83, 60, 82, 61, 65
 1117, 16, 34, 61, 73, 84, 59, 82, 61, 62
  543, 15, 30, 45, 60, 78, 58, 72, 53, 54
 1129, 19, 47, 76, 68, 81, 59, 78, 61, 65
 1204, 18, 35, 67, 76, 90, 60, 83, 63, 65
  802, 13, 26, 55, 60, 93, 45, 83, 45, 51
  724, 11, 29, 39, 57, 83, 55, 80, 45, 51
  135, 14, 41, 56, 43, 77, 51, 76, 50, 51
 1084, 12, 25, 55, 63, 76, 43, 68, 45, 55
  107, 15, 56, 78, 52, 74, 60, 67, 60, 70
