PLAYERNUMBER,KEEPING,TACKLING,PASSING,SHOOTING,PACE,HEADING,STAMINA,SETPIECES,BALLCONTROL
  741, 17, 71, 85, 46, 80, 55, 80, 66, 78
 2793, 71, 31, 30, 17, 72, 28, 70, 41, 31
  400, 16, 65, 75, 45, 80, 53, 87, 69, 81
 2801, 15, 78, 52, 31, 84, 62, 83, 52, 54
 2633, 15, 73, 44, 31, 81, 60, 79, 54, 47
 3103, 15, 69, 45, 29, 73, 67, 85, 47, 51
 3038, 15, 67, 79, 44, 78, 60, 85, 72, 74
  326, 88, 33, 34, 19, 71, 33, 71, 49, 35
 3102, 14, 45, 65, 44, 75, 52, 79, 64, 59
 2840, 78, 29, 29, 15, 72, 31, 72, 44, 31
  205, 18, 83, 54, 31, 83, 68, 80, 55, 57
  745, 17, 65, 77, 49, 84, 62, 84, 69, 78
 3112, 13, 39, 70, 62, 85, 52, 84, 62, 66
 2572, 16, 33, 66, 76, 91, 53, 91, 63, 66
  137, 17, 31, 72, 87, 92, 63, 89, 74, 77
  139, 73, 29, 29, 16, 72, 30, 69, 45, 33
 2999, 17, 94, 60, 33, 81, 82, 88, 61, 67
 2997, 17, 78, 88, 51, 87, 65, 93, 79, 87
  129, 17, 57, 70, 41, 84, 56, 88, 66, 72
  763, 16, 74, 49, 34, 82, 68, 75, 60, 57
 3067, 12, 25, 56, 66, 82, 49, 79, 55, 59
 2651, 16, 42, 69, 45, 84, 47, 76, 54, 66
