PLAYERNUMBER,KEEPING,TACKLING,PASSING,SHOOTING,PACE,HEADING,STAMINA,SETPIECES,BALLCONTROL
  810, 19, 63, 92, 64, 83, 66, 82, 80, 89
  120, 19, 91, 65, 64, 86, 79, 90, 64, 71
   19, 15, 31, 66, 77, 90, 57, 88, 63, 72
  380, 17, 73, 53, 34, 78, 68, 70, 55, 53
 1029, 14, 78, 50, 30, 75, 70, 68, 47, 55
  332, 18, 34, 69, 79, 87, 60, 81, 62, 74
  123, 19, 64, 93, 62, 85, 65, 87, 77, 86
  226, 17, 74, 57, 51, 84, 63, 81, 52, 62
  829, 16, 76, 54, 34, 85, 72, 77, 52, 54
  907, 15, 35, 56, 75, 86, 71, 84, 69, 71
   14, 15, 46, 78, 64, 87, 58, 82, 64, 75
  934, 16, 75, 54, 34, 80, 72, 80, 58, 57
  145, 20, 52, 97, 86, 89, 85, 86, 75, 96
  195, 17, 90, 59, 61, 86, 77, 81, 63, 64
  662, 16, 69, 51, 34, 79, 66, 76, 57, 56
  403, 16, 71, 51, 31, 83, 66, 79, 53, 54
  905, 17, 50, 77, 54, 79, 61, 80, 64, 71
  908, 18, 60, 87, 57, 83, 65, 81, 71, 76
 1127, 16, 64, 41, 30, 79, 64, 74, 42, 48
